,m_address,m_coordinates,m_operating_mode,m_tariff_id,m_pole_id,m_meter_phase,m_id,m_serial,m_tariff.name,m_tariff.electricity_rate_type,m_tariff.block_rate,m_tariff.rate_amount.value,m_tariff.rate_amount.numerator,m_tariff.rate_amount.denominator,m_tariff.time_of_use,m_tariff.load_limit_type,m_tariff.load_limit.value,m_tariff.load_limit.unit,m_tariff.plan_type,m_tariff.low_balance_threshold.amount,m_tariff.low_balance_threshold.currency,m_tariff.inrush_current_protection_disabled,m_tariff.block_rate_cycle_reset_energy,m_tariff.last_block_rate_cycle_reset_at,m_tariff.daily_energy_limit,m_tariff.daily_energy_limit_unit,id
0,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,5cace9f7-a188-4137-bef8-df456a65a26a,SMRSDRF-02-000880E2,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,5e09426b-2e83-489a-b653-5dd2e5375601
1,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,21d59418-3eb8-4e92-8908-0e69e3fe7190,SMRSDRF-02-000885D8,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,17113c62-c287-4f24-8f2a-94adea2bd697
2,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,77f6027d-8bd8-4836-b6cd-b918c6f5a3b4,SMRSDRF-02-00088394,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,acb87ab6-8dfc-4f8b-99a4-68745dd96d5c
3,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,ce6072a5-90ed-4c1f-81ac-b89b52e64f35,SMRSDRF-02-00088596,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,f6b0519b-41e3-4c9e-8ad4-ffc9fb424e68
4,,,auto,81ec6fa4-ad87-4f3e-b1c5-0fcb607319c0,,,b8bc89d6-7f76-4794-9d2d-33156a3790ac,SMRSDRF-02-00087EEE,Small Business Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",flat,13000,Watts,,0,ETB,False,,,,kWh,aaadd517-231e-426b-b36b-121f2b0d42ec
5,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,,,d176caf1-6877-4aaa-a99d-87a09edf7ec0,SMRSDRF-02-00088247,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,25859f4b-8624-4a3e-9112-5c2cf7a615ba
6,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,7a158e6c-0408-456e-96da-3badd454c088,SMRSDRF-02-00088385,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,e6319d99-4957-4568-82b2-e4e5c90cb182
7,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,c56846a4-0e7e-480e-a5c5-234420b0929b,SMRSDRF-02-0008838A,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,c82155d0-f935-47b4-9750-5618d88185ef
8,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,,,b619f2e9-5ac8-41a2-930b-47a7935863f3,SMRSDRF-02-00088217,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,9dda86fb-2b60-4b9a-b6c3-fe32f0dbf174
9,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,a7e266ac-b82a-4ff2-9715-0f28ffc4f1d7,SMRSDRF-02-0008837E,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,117c2ed8-5d93-498d-a539-28c6fb3d6ebf
10,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,ca5af53a-5b4d-45f8-8345-736eeb636729,SMRSDRF-02-00088218,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,e0e1427a-d62b-4dcc-ba7f-3eb5b0754c0d
11,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,1a875677-5e0d-4cdb-b57b-19c7e9013309,SMRSDRF-02-00088241,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,f9e7e594-f739-4313-a2be-5eebffcd5ea7
12,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,,,f9ba4b52-3ee6-4c18-9b79-468f98870617,SMRSDRF-02-0008837B,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,9a087e82-543b-491d-870c-f7e3530e2f1d
13,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,7ee4ce64-f621-4196-bfc5-ddcc7a27df01,SMRSDRF-02-00088388,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,9f7a2b4f-97a3-41a3-9b2a-4f65fa0983c2
14,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,1539495d-7f40-48ff-a76e-f52ff515f1a3,SMRSDRF-02-00088378,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,8d88c978-2504-4e1c-ab3b-db79ecc17e9c
15,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,8da1f983-32a6-476e-9ff9-375e6355f1e3,SMRSDRF-02-00088380,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,bc706a04-5b26-4deb-a37c-0b75ef676da4
16,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,3eec3567-d989-4c0e-8514-3b7896afc95f,SMRSDRF-02-0008837D,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,1c51d4ec-3ba0-41ac-95e7-eb46173b7b1b
17,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,0537f9b9-3dae-46e1-a6c8-2d4524a1647f,SMRSDRF-02-0008837C,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,7fda003a-6271-4fb6-8249-b60dfdc8b02b
18,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,7f731f45-6514-40a0-8d6c-f6d5bf4f0e69,SMRSDRF-02-00088387,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,e93f07c6-cae7-43a1-b28b-17261f9da523
19,,,on,12e3f4ff-dea0-474c-8eff-c0779eaa9c6d,,ABC,38d3ccec-8846-4780-9a0e-d28839f371a4,SMRPIRF-02-00088EBF,Special Customers Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",flat,10000,Watts,,0,ETB,False,,,,kWh,dc380e44-bd78-4c01-82ae-00556d0c7ae1
20,,,auto,24a6c8c7-8309-49fe-a13c-78af86c10065,,,51ed0861-ef79-44c2-9fa9-850667aa90dd,SMRSDRF-02-000882E2,Sheder Host Community,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",flat,13000,Watts,,0,ETB,False,,,,kWh,f5b6a726-77d2-40af-9b59-5169ba89914d
21,,,auto,24a6c8c7-8309-49fe-a13c-78af86c10065,,,178f6ce9-fb5e-4704-8d7b-abcec60bbd85,SMRSDRF-02-00088354,Sheder Host Community,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",flat,13000,Watts,,0,ETB,False,,,,kWh,f17c631d-c70b-4d79-ac44-3fda0cd9706b
22,,,auto,24a6c8c7-8309-49fe-a13c-78af86c10065,,,c18f0ee0-9a65-42b4-879c-0ddf88dc6bae,SMRSDRF-02-0008818B,Sheder Host Community,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",flat,13000,Watts,,0,ETB,False,,,,kWh,e77570fd-8f8c-4763-bbb2-24f2d0659dbb
23,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,a37d7bbf-0969-4b48-bcbf-3643fa04659a,SMRSDRF-02-00088389,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,7d73f576-69be-4ba6-9492-73f35b11326a
24,,,auto,81ec6fa4-ad87-4f3e-b1c5-0fcb607319c0,,,9bc5df75-aa86-4c97-9765-57af08617c97,SMRSDRF-02-00088042,Small Business Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",flat,13000,Watts,,0,ETB,False,,,,kWh,e9846d02-66a2-46c2-9a16-f8c20660f33c
25,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,36bf8bbb-587d-4e0e-a8f2-1e58af4574a2,SMRSDRF-02-0008812E,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,178136b5-1f37-4c01-9995-c6365813a072
26,,,auto,81ec6fa4-ad87-4f3e-b1c5-0fcb607319c0,,,18a63c78-c9b8-4bf9-bbda-69d94329022c,SMRSDRF-02-00088193,Small Business Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",flat,13000,Watts,,0,ETB,False,,,,kWh,492afb82-3303-46f0-8ede-fce0c52dec93
27,,,auto,81ec6fa4-ad87-4f3e-b1c5-0fcb607319c0,,,bc005001-edce-4b17-892b-38960b2dada3,SMRSDRF-02-0008818C,Small Business Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",flat,13000,Watts,,0,ETB,False,,,,kWh,26d6da41-1953-4976-a78b-f8b4a074174c
28,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,8e412e6a-8d5e-4b62-9b9b-b98dce586a9f,SMRSDRF-02-00088189,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,f9e08ede-f0ae-4381-9682-09ff6df79800
29,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,d40d7033-d1b6-4350-b2e3-6385a03dadc9,SMRSDRF-02-00088192,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,ceaa2272-73f0-46e8-b71d-0e6a96215cdb
30,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,,,3093877e-ee41-49ce-8ac3-84a9e63165c5,SMRSDRF-02-00088194,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,2c5761f4-dba7-45a7-a7fb-6cd1f5888330
31,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,,,5959a961-4e9a-4828-ae6c-7f7ad6722c69,SMRSDRF-02-0008818D,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,5fa10641-188f-4011-ad9c-03d0c190b371
32,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,,,188cc742-8a74-446e-876e-ab5f4facc304,SMRSDRF-02-00088169,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,58b5b221-fbac-4d08-a271-f39dea7a6b93
33,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,256436d9-68ef-48c8-a292-a55848fcdf41,SMRSDRF-02-000880FC,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,245cf750-a97d-4cb6-a6ea-47d8a0211ac9
34,,,off,439df054-f98d-4132-98cc-d9503b59fe13,,,ea86b6c4-1c04-47a3-a98a-46b6dc831c25,SMRSDRF-02-00088165,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,63a0eb7e-cbbb-4448-b3a4-ca3a67265e47
35,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,8fcef276-f13f-4151-8d94-51b28d726c2b,SMRSDRF-02-0008818A,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,294be826-9615-48f2-bf4e-80447a27b51c
36,,,auto,01a2e0be-7a4c-4630-b1a9-441723992da3,,,bab67da0-f672-416e-8ce3-43307b5bdc44,SMRSDRF-02-00088186,Small Business Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",flat,10000,Watts,,0,ETB,False,,,,kWh,27cd02a6-55e9-4aae-94cf-c192cc2d9c9c
37,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,8226ed61-31f2-41f7-b8c4-62058eac7204,SMRSDRF-02-0008819B,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,8040cea6-18da-46aa-8c4e-7e2788c4597a
38,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,dc4f1fa7-59f4-4ec5-9a71-7f9cc210b5c9,SMRSDRF-02-00088164,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,d78cb4ff-da04-448c-9889-7111c84e926c
39,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,d4b3a962-6b67-4d86-b776-fb60439d8530,SMRSDRF-02-00088167,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,ab91bb06-9885-4371-9a62-fa8106a417f6
40,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,,,cec89159-3325-4f79-a935-b38325106d5a,SMRSDRF-02-0008847B,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,a3115159-6339-4433-acc8-cdcd0024befd
41,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,,,59070c9a-c3ed-41bc-82fd-67b7b1f88829,SMRSDRF-02-00088476,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,1453ea90-267a-4333-b4ec-9ac27c9af7d7
42,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,fd2af14e-426e-4caf-b532-cb221879fc28,SMRSDRF-02-0008847C,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,c6f96637-0ad4-49b5-b16a-0d643eafd3f1
43,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,b0e07eb0-cc39-463a-a687-69ae957ae28f,SMRSDRF-02-0008812D,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,853fedf0-4403-4f15-a003-c3519bc3b383
44,,,auto,81ec6fa4-ad87-4f3e-b1c5-0fcb607319c0,,,a92a557a-46f5-4531-8d5d-4f515e02b4f9,SMRSDRF-02-0008847A,Small Business Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",flat,13000,Watts,,0,ETB,False,,,,kWh,c7c0b64d-24c7-4e24-898f-9e04446d6f40
45,,,auto,81ec6fa4-ad87-4f3e-b1c5-0fcb607319c0,,,5695ebbb-450d-4a2c-b7af-a1493683aefe,SMRSDRF-02-00088474,Small Business Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",flat,13000,Watts,,0,ETB,False,,,,kWh,d197e1b3-e008-4055-ace5-57c65cc2e543
46,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,620aa2f5-3bb9-4ed0-8291-31f53304cf5d,SMRSDRF-02-0008847E,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,8e9ccfd8-a7c5-4ff8-87c2-ced220377b49
47,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,,,8a5238cc-427b-43f4-abbf-b8282dedd936,SMRSDRF-02-000883EB,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,f61422bc-732f-4791-a12f-2dbcb93780cf
48,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,,,23ebfca9-e3d8-4b5a-b2e5-b17ca9ca2d09,SMRSDRF-02-00088473,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,ef6a581f-3a96-4003-be27-156d19f57ec2
49,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,,,03ba09c7-dbeb-499b-aca9-503cf8ea38ea,SMRSDRF-02-00088487,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,3a38d54f-4d4b-4fa3-b363-cae1c11fde25
50,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,,,0eba1150-c5a2-4661-b855-0b85aaadc126,SMRSDRF-02-00088475,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,1d3a13c8-6b50-47ed-b18d-ad40f8f2aa41
51,,,auto,bf2aafcf-e3ee-45e3-baba-3ea9e266aeed,,,34587f9d-2dac-468c-b328-f65b56b5b06f,SMRSDRF-02-0008845A,Premium HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",flat,5000,Watts,,0,ETB,False,,,,kWh,c31ba709-87ba-4ae5-a40e-429e70244bd4
52,,,auto,bf2aafcf-e3ee-45e3-baba-3ea9e266aeed,,,be6fed69-4085-4e1e-9d5a-c0e825c5f88b,SMRSDRF-02-00088478,Premium HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",flat,5000,Watts,,0,ETB,False,,,,kWh,d9100d43-1e3d-46a9-8df2-ede2f2e4b3cd
